source,original_id,image_ref,description,tech_id,has_image,Anmerkung
ma_shops,manual_143,https://img.ma-shops.de/diller/pic/141005007bz.jpg,"Vindeliker Quinar Strenges Gesicht (A 1), 1.71g, losgelöstes Kinn, Torques-Beizeichen",xtrash,True,
ma_shops,manual_144,https://img.ma-shops.de/diller/pic/240502007bz.jpg,"Vindeliker Quinar Strenges Gesicht (B), 1.26g, Nase/Kinn zangenförmig, Kugelkreuz",xtrash,True,
ma_shops,manual_145,https://img.ma-shops.de/diller/pic/221112008bz.jpg,"Vindeliker Quinar Strenges Gesicht, 0.6g (!), Gesicht als 3 Erhebungen, Fehlprägung",xtrash,True,
ma_shops,manual_130,https://img.ma-shops.de/saenn/pic/60944_05453r00.jpg,"Vindeliker/Boier Obol, 0.40g, Kopf links, Pferd links, Randfehler",xtrash,True,
ma_shops,manual_131,https://img.ma-shops.de/saenn/pic/58338_02754a00.jpg,"Boier Obol Typ Stradonice, 0.40g, Kopf links, Pferd links, ss",xtrash,True,
ma_shops,manual_139,https://img.ma-shops.de/diller/pic/211110032bz.jpg,"Boier Kleinsilber Typ Stradonice, 0,29g, Paulsen 584 var, BOI 99",xtrash,True,
ma_shops,manual_161,https://img.ma-shops.de/muenzzentrum2/pic/combined12200057.jpg,"Vindeliker Kleinsilber Gewelltes Haar, 0.39g, Kellner 769, Paulsen 584, Langnase",xtrash,True,
ma_shops,manual_074,https://img.ma-shops.de/saenn/pic/artid6592_combined.jpg,AR Kleinsilber Vindeliker 0.30g (Sänn),xtrash,True,
ma_shops,manual_134,https://img.ma-shops.de/diller/pic/240502010bz.jpg,"Vindeliker Büschelquinar, 0.72g, Bd 31, Stempelverbrauch, dürre Beine",xtrash,True,
ma_shops,manual_140,https://img.ma-shops.de/diller/pic/211110023bz.jpg,"Vindeliker Kleinsilber Typ Pollanten 1, 0.33g, Henkelohr, POL 49",xtrash,True,
ma_shops,manual_129,https://img.ma-shops.de/saenn/pic/47495_01025r00_c.jpg,"Vindeliker Kleinsilber Typ Manching 1, 0.35g, spitze Nase, Sporn",xtrash,True,
Kuenker,manual_119,https://kuenker.blob.core.windows.net/detail/37/4b223f65f87b0f27e57b6a1fae2e1bfd64b4bc.webp,"AR 1/4 Quinar Gewelltes Haar, Kellner 758, Flesche 386, 0.44g",xtrash,True,
kuenker,manual_041,https://kuenker.s3.eu-central-1.amazonaws.com/images/auction/00122/06479q00.jpg,AR Obol Roseldorf III Flesche 469 (dies Exemplar),xtrash,True,
kuenker,manual_027,https://www.kuenker.de/germania-anonym.-ar-quinar-typ-brillengesicht-1.-jahrhundert-v.-chr./421831,AR Quinar Brillengesicht Flesche 383 (dies Exemplar),xtrash,True,
kuenker,manual_028,https://kuenker.s3.eu-central-1.amazonaws.com/images/auction/08042/09010q00.jpg,AR Quinar Brillengesicht (Variante/Bild 2),xtrash,True,
kuenker,manual_031,https://kuenker.s3.eu-central-1.amazonaws.com/images/auction/00122/06483q00.jpg,AR 1/4 Quinar Boier Stradonice Flesche 439 (dies Exemplar),xtrash,True,
kuenker,manual_035,https://kuenker.s3.eu-central-1.amazonaws.com/images/auction/00122/06487q00.jpg,AR 1/4 Quinar Boier Stradonice Flesche 443 Subaerat,xtrash,True,
kuenker,manual_036,https://kuenker.s3.eu-central-1.amazonaws.com/images/auction/00122/06488q00.jpg,AR 1/4 Quinar Boier Stradonice Flesche 444 (dies Exemplar),xtrash,True,
ebay,manual_124,https://www.ebay.de/itm/146035569729?srsltid=AfmBOoomJ8qMs-F9b1m6TCHgezaBxI3KxrEX265B1NzccT6qvqadf0DR,"Boier Kleinsilber Typ Roseldorf (II/III), 0.4g, Buckel/Pferd, #LKS16",xtrash,True,
ebay,manual_010,https://www.ebay.com/itm/316592324948?_skw=noricum+karlstein&itmmeta=01KDB6AMSPPXPAEF1A2BG44ZMT&hash=item49b65f8154:g:Cg4AAeSwHw9n7HsO&itmprp=enc%3AAQAKAAAA8FkggFvd1GGDu0w3yXCmi1d0TirEql3ecBYYp%2BrX%2BbE0%2BZf6KG0%2B8CDb6gbyhGRAm%2Bw3%2BnNsUK9%2BkiHaXqnKC9oNtgRfGDHtIUr3MaiEN%2FRmZKD5LQzDEutfVCBAKJs41yKapvYtTunUt8EHMaGxF5dRyNDhBG4zkVuKOoxs8202JL%2FQrnjzqwnC1XYceQ3Bsi50z7I1wv4wiCfm%2BOjj2NuWH1xwKLvpjSwpmGynTxzsGRvbEAVTshWkwcb%2FU4iTba4FGfMpf9cT56ciuVvYDJMhYduUtogVlQcdBHu32s2ojquunukrB5tyJXoqZv7uEA%3D%3D%7Ctkp%3ABFBM-Myq5upm,"EASTERN EUROPE. Danube. West Noricum. Ca. 2nd-1st centuries BC. AR obol (8mm, 1h). NGC Choice VF. Karlstein type. Plain bulge / Celticized horse left. Lanz 318. Cf. Roma Numismatic, E-Sale 64 (28 November 2019), lot 13 for same type.",xtrash,False,
ebay,manual_115,https://i.ebayimg.com/images/g/nn4AAeSwcudonuz3/s-l1600.webp,"AR Quinar Brillengesicht, Kellner 2316, 1.50g, Prüfspuren",xtrash,True,
coinarchives,2427685,https://media.coinarchives.com/725680a31b1d7e819f6d38e21a89d5c5/img/hirsch/392/image02017.jpg,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2017",xtrash,True,
coinarchives,2427686,https://media.coinarchives.com/b2c85ee094c0ee847454935579f792ef/img/hirsch/392/image02018.jpg,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2018",xtrash,True,
coinarchives,2444194,https://media.coinarchives.com/e0ba6e732f1128e02be86ec05794d42f/img/leu_winterthur/016/image00019.jpg,"Leu Numismatik AG - Auction 16, Lot 19",xtrash,True,
coinarchives,1978141,https://media.coinarchives.com/02078149737239925bb4d88d1443a351/img/kunker/366/image06292.jpg,"GERMANIA. ANONYM. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,1978142,https://media.coinarchives.com/efb68c3ea5931aad3668f1882c40da89/img/kunker/366/image06293.jpg,"GERMANIA. ANONYM. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,615185,https://media.coinarchives.com/1569e531fddfc49af7e06545654d4b54/img/pecunem/010/image00016.jpg,"Numismatik Naumann (formerly Gitbud & Naumann) - Gitbud & Naumann Auction 10, Lot 16",xtrash,True,
coinarchives,1878353,https://media.coinarchives.com/0672f418a569ce0024a994d4e1fa723f/img/kunker/351/image00027.jpg,"Fritz Rudolf Künker GmbH & Co. KG - Auction 351, Lot 27",xtrash,True,
coinarchives,manual_007,https://www.coinarchives.com/a/lotviewer.php?LotID=2603961&AucID=6598&Lot=4008&Val=c650f8f49a15ac6bbdd9776efec32449,Roseldorf III,xtrash,True,
coinarchives,55337,https://media.coinarchives.com/817565cf2223e4c702ddbfc448cf7070/img/leu/083/image00490.jpg,"THE CELTS IN CENTRAL EUROPE AND THE BALKANS THE COINAGE OF THE RHINELAND AND SOUTH GERMANY Subsidiary Silver Varieties Estimate: CHF 750.00 Vindelici (?). Minim (Silver, 0.46g 6), 1st century B.C. Male head with prominent, rounded cheek to left. Rev. Horse trotting to left",xtrash,True,
coinarchives,1978140,https://media.coinarchives.com/384495bb5404eaa9da7b52d4d5a87e8f/img/kunker/366/image06291.jpg,"GERMANIA. ANONYM. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,manual_026,https://media.coinarchives.com/a5affcbd938f6f56382fb6a49829bb0b/img/kunker/435/image09010.jpg,AR Quinar Brillengesicht Kellner 2316 (Lot 9010),xtrash,True,
coinarchives,manual_223,https://media.acsearch.info/archive/48/14071/14508345.m.jpg,"Vindeliker Quinar Brillengesicht, 1.78g, unediert (langer Hals), Heidelberger 90/16",xtrash,True,
coinarchives,manual_224,https://media.acsearch.info/archive/75/9970/10261416.m.jpg,"Vindeliker Quinar Brillengesicht, 1.78g, unediert (Reg-Nr Bd 29), ss-vz, Möller 80/3",xtrash,True,
coinarchives,manual_225,https://media.acsearch.info/archive/48/9179/9439632.m.jpg,"Vindeliker Quinar Brillengesicht, 1.78g, Kellner 2316 (selten), ss+, Heidelberger 84/506",xtrash,True,
coinarchives,manual_228,https://media.acsearch.info/archive/184/5820/5992010.m.jpg,"Vindeliker Quinar Brillengesicht, 1.79g, extrem schön (EF), Flesche 383, Leu 4/99",xtrash,True,
coinarchives,manual_229,https://media.acsearch.info/archive/184/5599/5720027.m.jpg,"Vindeliker Quinar Brillengesicht, 1.94g, gVF, Keltika Coll, Leu Web 7/12",xtrash,True,
coinarchives,manual_232,https://media.acsearch.info/archive/15/3375/3502566.m.jpg,"Vindeliker Quinar Brillengesicht, 1.84g, gsch, Flesche 383, Sonntag 24/15",xtrash,True,
coinarchives,manual_234,https://media.acsearch.info/archive/15/3025/3136689.m.jpg,"Vindeliker Quinar Brillengesicht, 1.86g, vorzüglich, Flesche 383, Sonntag 23/22",xtrash,True,
coinarchives,manual_236,https://media.acsearch.info/archive/48/2979/3075515.m.jpg,"Vindeliker Quinar Brillengesicht, 0.80g (subaerat), ss, Heidelberger 67/12",xtrash,True,
coinarchives,manual_238,https://media.acsearch.info/archive/45/1851/1781220.m.jpg,"Vindeliker Quinar Brillengesicht, 1.90g, VF, Flesche 383, Naumann 10/8",xtrash,True,
coinarchives,manual_239,https://media.acsearch.info/archive/48/1830/1751236.m.jpg,"Vindeliker Quinar Brillengesicht, 1.79g, ss, Allen/Altenburg 126, Heidelberger 62/37",xtrash,True,
coinarchives,manual_240,https://media.acsearch.info/archive/41/1734/1641251.m.jpg,"Vindeliker Quinar Brillengesicht, ss, Flesche 383, Frühwald 102/656",xtrash,True,
coinarchives,manual_241,https://media.acsearch.info/archive/14/1033/798019.m.jpg,"Vindeliker Quinar Brillengesicht, 1.41g (subaerat), hervorragendes Porträt, ss, M&S 9/12",xtrash,True,
coinarchives,manual_242,https://media.acsearch.info/archive/48/654/413619.m.jpg,"Vindeliker Quinar Brillengesicht, 1.53g, ss/s, Kellner 2316, Heidelberger 48/51",xtrash,True,
coinarchives,manual_230,https://media.acsearch.info/archive/75/5303/5404065.m.jpg,"Vindeliker Quinar Brillengesicht, 1.19g (gefüttert), ss+, Möller 72/7",xtrash,True,
coinarchives,manual_231,https://media.acsearch.info/archive/71/4453/4464577.m.jpg,"Vindeliker Quinar Brillengesicht, 1.19g (gefüttert), VF+, Heritage 54/2316",xtrash,True,
coinarchives,manual_235,https://media.acsearch.info/archive/15/3025/3136692.m.jpg,"Vindeliker Quinar Brillengesicht, 1.87g, verwilderte Zeichnung, ss, Sonntag 23/25",xtrash,True,
coinarchives,manual_237,https://media.acsearch.info/archive/79/2300/2343941.m.jpg,"Vindeliker Quinar Brillengesicht, 1.81g, aVF, Berlin Coll, Nomos Obolos 18/80",xtrash,True,
coinarchives,1361019,https://media.coinarchives.com/0ee2e809373c1f5c5b804a3fabd7b6f0/img/kunker/312/image01946.jpg,"Fritz Rudolf Künker GmbH & Co. KG - Auction 312, Lot 1946",xtrash,True,
coinarchives,manual_233,https://media.acsearch.info/archive/15/3375/3502568.m.jpg,"Vindeliker Quinar Brillengesicht, 1.84g, verwilderte Zeichnung, gsch, Sonntag 24/17",xtrash,True,
coinarchives,manual_024,https://media.coinarchives.com/177bd4878ef017e2253f95b497734998/img/aurea/e57/image00164.jpg,???,xtrash,True,
coinarchives,21895,https://media.coinarchives.com/aa3ec6a25f24c0a56a8149838306dd00/img/lanz/102/image00013.jpg,"Numismatik Lanz München - Auction 102, Lot 13",xtrash,True,
coinarchives,389108,https://media.coinarchives.com/f0a834ac3eec9474a1b2a357e6bb5c7f/img/lanz/150/image00010.jpg,"KELTISCHE MÃœNZEN SÃœDDEUTSCHLAND. NORICUM. Kleinsilber, Typ ""Karlsteiner Art"". Linsenförmiger Buckel. Rs: Kugelpferd nach links. Vgl. P. Kos, Keltische Muenzen Sloweniens, 1977, Taf. 16 Nr. 33. 0,37g. Selten. Sehr schön. Estimate: 400 EUR...",xtrash,True,
coinarchives,2363024,https://media.coinarchives.com/c73488e4e7efe01300a3d1344b413a6b/img/macho/033/image00510.jpg,"Noricum, Celts Obol Norikum, Kelten Obol Norikum, Kelti Obol 0,57 g, 7-8 mm, Paulsen 655â€“657, about EF / about EF Starting price: 5 EUR...",xtrash,True,
coinarchives,2363025,https://media.coinarchives.com/e31e450a8dad6ba5e70d4459d61e8f8d/img/macho/033/image00511.jpg,"Noricum, Celts Obol Norikum, Kelten Obol Norikum, Kelti Obol 0,68 g, 8 mm, Paulsen 655â€“657, VF / VF Starting price: 10 EUR...",xtrash,True,
coinarchives,manual_045,https://media.coinarchives.com/52ca02a949b304bf8a15150939874a69/img/numisfitz/007/image00006.jpg,AR Obol Typ Kroisbach 0.84g (Stopfer 2 Flesche 533),xtrash,True,
coinarchives,2192347,https://media.coinarchives.com/ec650427fcee2373f2849265e3a47ac9/img/macho/030/image01047.jpg,"Macho & Chlapovič - Auction 30, Lot 1047",xtrash,True,
coinarchives,338061,https://media.coinarchives.com/ed83fe1f9c6ddcac1abc7c200e8639fe/img/baldwin/nyc23/image00082.jpg,"CELTIC COINS THE ALPS AND EASTERN EUROPE NORICUM Obol, type ""Karlstein"". AR 0.70 g. Circular raised area. Rev. Horse prancing l. Göbl, Nor. 93, 946. Kostial, Lanz 66, 301. Toned Extremely fine Estimate: 300 USD...",xtrash,True,
coinarchives,2543777,https://media.coinarchives.com/a22a8c98463aa342d1c2827e6ac64070/img/macho/036/image02106.jpg,"Macho & Chlapovič - Auction 36, Lot 2106",xtrash,True,
coinarchives,2543778,https://media.coinarchives.com/588e5805601fde0dfe2a157f8a3d51d8/img/macho/036/image02107.jpg,"Macho & Chlapovič - Auction 36, Lot 2107",xtrash,True,
coinarchives,manual_013,https://media.coinarchives.com/169f06067440cebff810dd6c70ea5397/img/macho/037/image01163.jpg,AR Obol Karlstein Kostur-Gaspar 167 (Lot 1163),xtrash,True,
coinarchives,manual_014,https://media.coinarchives.com/04ec869ef437c3285c157da9f1e00f39/img/macho/037/image01166.jpg,AR Obol Karlstein Bratislava Kostur-Gaspar 167 (Lot 1166),xtrash,True,
coinarchives,manual_015,https://media.coinarchives.com/62ad0ef135c4cba2085f989062673a22/img/macho/037/image01167.jpg,AR Obol Karlstein Bratislava Kostur-Gaspar 167 (Lot 1167),xtrash,True,
coinarchives,2444085,https://media.coinarchives.com/318b5d2c03a65c4969030173b3230d50/img/macho/034/image01072.jpg,"Macho & Chlapovič - Auction 34, Lot 1072",xtrash,,
coinarchives,manual_019,https://media.coinarchives.com/e1e8f75cb53cd1e19b8b31d25ed49314/img/aurea/e59/image04292.jpg,AR Obol Boier Stradonice/Zehun Rechts (Lot 4292),xtrash,True,
coinarchives,1463622,https://media.coinarchives.com/67a49770516e2d034e77c9cefdba8d7f/img/emporium/085/image00009.jpg,"KELTEN, VINDELICI, Suedliches Germanien, AR 1/4 Quinar. Kopf l., Haare leicht gewellt am Kopf anliegend. Rs.Pferd mit weit gespreizten Beinen l., Beizeichen 5 Punkte. 0,37g. Overbeck",xtrash,True,
coinarchives,2427687,https://media.coinarchives.com/9f8662dc2019fb9264d5fdb1434d7aae/img/hirsch/392/image02019.jpg,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2019",xtrash,True,
coinarchives,manual_203,https://www.acsearch.info/search.html?term=Stradonice&category=0&lot=&date_from=&date_to=&images=1&en=1&de=1&fr=1&it=1&es=1&ot=1&currency=usd&order=1,"Boier Obol Stradonice & Břeclav Typen, Lot von 2 Stk, Macho E-Live 36/2101",xtrash,True,
coinarchives,manual_221,https://media.acsearch.info/archive/60/15200/15583905.m.jpg,"Haeduer/Vindeliker Quinar Brillengesicht, 1.80g, unediert, Leipziger 109/848",xtrash,True,
coinarchives,manual_222,https://media.acsearch.info/archive/45/14746/15149508.m.jpg,"Vindeliker Quinar Brillengesicht, 1.76g, Kellner 2316, Naumann 157/4",xtrash,True,
coinarchives,manual_017,https://media.coinarchives.com/2034a5f12c114812cfb14d73f8653bb4/img/aurea/e59/image04289.jpg,AR Obol Boier Typ Stradonice Kostur 148 (Lot 4289),xtrash,True,
coinarchives,manual_022,https://media.coinarchives.com/d93ad0a414c22255169f6182e12d870d/img/macho/037/image01158.jpg,AR Obol Stradonice Lot 1158 (4 Stk),xtrash,True,
coinarchives,manual_023,https://media.coinarchives.com/e5c2672905c8f0256f04a537b1317484/img/aurea/e57/image00162.jpg,AR Obol Boier Stradonice/Karlstein C Kostur 149 (Lot 162),xtrash,True,
coinarchives,1229285,https://media.coinarchives.com/3f5510dfec9232ac45eea2429d751591/img/kunker/e32/image00005.jpg,"Fritz Rudolf Künker GmbH & Co. KG - eLive Auction 32, Lot 5",xtrash,True,
coinarchives,2280339,https://media.coinarchives.com/bb7f5b33f535a07212cae235a5f4ed76/img/kunker/e79/image07033.jpg,"Fritz Rudolf Künker GmbH & Co. KG - eLive Auction 79, Lot 7033",xtrash,True,
coinarchives,2363028,https://media.coinarchives.com/8e952f75cb4804504a89aa3699e38bd8/img/macho/033/image00514.jpg,"Macho & Chlapovič - Auction 33 eLive, Lot 514",xtrash,True,
coinarchives,59092,https://media.coinarchives.com/185262f4ebe821824689e9a1b5b82e3a/img/gorny/126/image01034.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Objekt-Nr.: 1034 Vindeliker Kleinsilber, (0,39 g.), nach 100 v.Chr. Typ Pferd mit zurueckgewandtem Kopf Vs.: Stilisierter, rundlicher Kopf n. l. Rs.: Pferd mit zurueckgewandtem Kopf n. r. Kellner 962. R! Poröse Oberfläche, Tönung, ss Estimation: â‚¬ 150,00 ...",xtrash,True,
coinarchives,59106,https://media.coinarchives.com/e183e4ac73df0150c6b65ab85ea0e7ff/img/gorny/126/image01048.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 126, Lot 1048",xtrash,True,
coinarchives,62634,https://media.coinarchives.com/7ceed714868853e487369576e3c0261d/img/peus/376/image00088.jpg,"KELTISCHE MÃœNZEN (CELTIC COINS) -Rhein- und Donaukelten -Rhein- und Donaukelten 88. Kleinsilbermuenze. Kopf / Gehörntes Tier. 0.50 g. Unpubliziert ? Sehr schön/Vorzueglich Schätzung (estimation): 300,-- EUR ...",xtrash,True,
coinarchives,114354,https://media.coinarchives.com/68b1e61ab8a1fb5948e6d0fdac42bccf/img/lanz/125/image00012.jpg,"KELTISCHE MueNZEN GERMANIEN No.: 12 Schätzpreis-Estimate: EUR 250.- d=9 mm VINDELIKER. Kleinsilber. Kopf mit spitzer Nase, Punktauge und -lippen sowie Henkelohr links. Rs: Pferd mit zurueckgewandtem Kopf und Punktgelenken rechts",xtrash,True,
coinarchives,120125,https://media.coinarchives.com/a85590302e414e15d751faa2b85b2416/img/hdrauch/mbs8/image00008.jpg,"KELTEN Sueddeutschland AR-Kleinmuenzen (0,47 g). Av.: Kopf rechts. Rv.: Pferd links. sch. Estimate: EUR 20...",xtrash,True,
coinarchives,190051,https://media.coinarchives.com/d00d086eafa2b1815d858b7b46200e15/img/gorny/160/image01006.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 160, Lot 1006",xtrash,True,
coinarchives,224231,https://media.coinarchives.com/abb9044d3fe6c067ee6943a5fe318b92/img/ubs/077/image00434.jpg,"UBS Gold & Numismatics - Auction 77, Lot 434",xtrash,True,
coinarchives,321892,https://media.coinarchives.com/8638193acc49c9846354f3b990ac4bd0/img/gorny/181/image01022.jpg,"KELTEN BÃ–HMEN UND SLOWAKEI Typ Boisches Kleinsilber. (0,46g) Vs.: In den Nacken gelegter Kopf mit kleinem Hinterkopf n. l. Rs.: Springendes Pferd n. l. Paulsen Taf.26 (Var.). Dunkle Tönung, ss Estimate: 150 EUR...",xtrash,True,
coinarchives,321893,https://media.coinarchives.com/8a4f7d927a4070e4ff1471330c73c04d/img/gorny/181/image01023.jpg,"KELTEN BÃ–HMEN UND SLOWAKEI Typ Boisches Kleinsilber. (0,35g) Vs.: Kopf mit großer Oberlippe n. l. Rs.: Springendes Pferd n. l. Paulsen Taf.26 (Var.). Dunkle Tönung, ss Estimate: 150 EUR...",xtrash,True,
coinarchives,378596,https://media.coinarchives.com/523be93db3e707c4313999813a6bb7f2/img/gorny/191/image01019.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Drittelstueck einer Kleinsilbermuenze (0,14 g.), Vs.: Gesicht n. links, Auge, Wange und Mund in Punkte aufgelöst, Henkelohr. Rs.: Pferd mit zurueckgewandtem Kopf. Kellner Typ Pferd mit zurueckgewandtem Kopf. Mit dieser Vorderseite unbekannt. ss Estimate: EUR 500 ...",xtrash,True,
coinarchives,378597,https://media.coinarchives.com/2a081949a8c441f4e82a7162640d09c0/img/gorny/191/image01020.jpg,"KELTEN DEUTSCHLAND SÃœDBAYERN Unbekannter Typus (sueddeutsch?) Kleinsilber (0,21 g.), Vs.: Kopf n. l. Haare leicht bogenförmig, Haaransatz gepunktet. Rs.: Pferd n. l., oben im Feld ein Punktkreuz. Castelin -",xtrash,True,
coinarchives,643644,https://media.coinarchives.com/8a7793c399985f138554169dc4036b5b/img/gorny/220/image01016.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 220, Lot 1016",xtrash,True,
coinarchives,707355,https://media.coinarchives.com/00901ac1057279228622ab2152f183b6/img/gorny/225/image01017.jpg,"KELTEN OBERITALIEN Massaliotische Imitationen. ""Drachme"" (0,95g). Vs.: Weiblicher Kopf mit hochgestecktem Haar n. r. Rs.: Stilisiertes Tier, darueber fuenf Punkte. Vgl. F. Chiesa, La monetazione celtica Cisalpina / Ausstellungskatalog Casorella (1997) S. 62. Castelin ",xtrash,True,
coinarchives,709172,https://media.coinarchives.com/c8c65a9d1c94b243cf4c3edc1fa2f481/img/sincona/020/image02009.jpg,CELTIC COINAGE HELVETIA Lots Vindelici. 2 small silver fractions. Manching type. Very fine.(2) Starting Price: 150 CHF...,xtrash,True,
coinarchives,925706,https://media.coinarchives.com/4d3a6914b365d98fb5130f6985063465/img/gorny/241/image01022.jpg,"Gorny & Mosch Giessener Münzhandlung - Auction 241, Lot 1022",xtrash,True,
coinarchives,1154204,https://media.coinarchives.com/e9a7774791fc3136dee9eb1c23e1ce9d/img/gemini/014/image00018.jpg,"Gemini, LLC - Auction 14, Lot 18",xtrash,True,
coinarchives,1220767,https://media.coinarchives.com/cbc2b27d62070b976b57d0325ed35312/img/nomos/obolos10/image00244.jpg,"CELTIC, Central Europe. Fractions. 2nd -1st century BC. (Silver, 2.40 g). A lot of three silver fractions. (1). Vindelici. ""Bueschelquinar"", 11 mm, 1.69 g. Kellner 158. (2). Vindelici. Obol, 8 mm, 0.32 g, 10h. Lanz 20. (3). Boii. Obol, 8 mm, 0.40, 7h. Flesche 440-441. All toned. Good very fine (3). Starting Price: 30 CHF...",xtrash,True,
coinarchives,1485861,https://media.coinarchives.com/389737e101e15aedda086b944b572f4c/img/mpo/054/image02318.jpg,"Celts - Germania - Vindeliker - AR small Unit, unattributed but probably south Germany (0.33 g) - Head to left / Celticized horse (Kellner --, cf. 2050) - F/VF Estimate: 60 EUR...",xtrash,True,
coinarchives,1615020,https://media.coinarchives.com/503eae094f0dcb6d8bd8f0c507aae407/img/kunker/333/image00643.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, spÃ¤tes 2. Jahrhundert v. Chr.",xtrash,True,
coinarchives,1638576,https://media.coinarchives.com/9a188acdac97818ae7398924d3f2bcfb/img/macho/022/image02003.jpg,"Bohemia, Celts Obol (2nd-1st century BC) (3 pcs). Stradonice, Karlstein, Roseldorf/NÄ›mÄice II (Moravia) types, 3 pcs BÃ¶hmen, Kelten Obol (2.-1. Jh. v. Chr.) (3 St.). Typen Stradonice, Karlstein, Roseldorf/NÄ›mÄice II (MÃ¤hren), 3 St ÄŒechy, Kelti Obol (2.-1. stol. pÅ™. Kr.) (3 ks). Typy Stradonice, Karlstein, Roseldorf/NÄ›mÄice II (Morava), celkem 3 ks Ag, EF / F Starting Price: 10 EUR...",xtrash,True,
coinarchives,1666912,https://media.coinarchives.com/bc9954fc726679b9bdb884f233c3cb9d/img/rda/e2/image01365.jpg,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1365",xtrash,True,
coinarchives,1666913,https://media.coinarchives.com/29d953aeba1495aeedb3a3a1185baac5/img/rda/e2/image01366.jpg,"Rzeszowski Dom Aukcyjny - E-Auction 2, Lot 1366",xtrash,True,
coinarchives,1804717,https://media.coinarchives.com/7cb34b38856a968eba4a781fe8611cfc/img/naumann/100/image00042.jpg,"Numismatik Naumann (formerly Gitbud & Naumann) - Auction 100, Lot 42",xtrash,True,
coinarchives,1978143,https://media.coinarchives.com/d18deb8786d6856e83d5d44d939e5b87/img/kunker/366/image06294.jpg,"GERMANIA. ANONYM. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,1978144,https://media.coinarchives.com/f838634beadcc7ce5c4822d30ce1ffec/img/kunker/366/image06295.jpg,"GERMANIA. ANONYM. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,1978251,https://media.coinarchives.com/cfe5a2b688ecaea5f6c12448a6d5b698/img/kunker/366/image06402.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,1978255,https://media.coinarchives.com/88fd6df6d4c2abd01d040e47b82cb292/img/kunker/366/image06406.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,1978256,https://media.coinarchives.com/77d58ff253d68afc0fee3014d6736503/img/kunker/366/image06407.jpg,"GERMANIA. VINDELIKER. AR-1/4 Quinar, 1. Jahrhundert v. Chr.",xtrash,True,
coinarchives,1994868,https://media.coinarchives.com/9fb130c7012c6ebe3c0477b9e177d05b/img/macho/028/image00007.jpg,"Macho & Chlapovič - Auction 28, Lot 7",xtrash,True,
coinarchives,2192359,https://media.coinarchives.com/7832b906b876ba7ccf07dea9aeee4e2c/img/macho/030/image01059.jpg,"Macho & Chlapovič - Auction 30, Lot 1059",xtrash,True,
coinarchives,2276971,https://media.coinarchives.com/2c918cea5d20315fc298a4baf2d145ac/img/macho/031/image00039.jpg,"Macho & Chlapovič - Auction 31, Lot 39",xtrash,True,
coinarchives,2277038,https://media.coinarchives.com/4cd68342a0efe36344a6dba7a95121e6/img/macho/031/image01033.jpg,"Macho & Chlapovič - Auction 31, Lot 1033",xtrash,True,
coinarchives,2277041,https://media.coinarchives.com/0d3f16fffb98e78370a32b02abd6ebd1/img/macho/031/image01036.jpg,"Macho & Chlapovič - Auction 31, Lot 1036",xtrash,True,
coinarchives,2277044,https://media.coinarchives.com/d3c813634a354451686711edf6835383/img/macho/031/image01039.jpg,"Southern Germany, Celts Obol. Manching type Light traces of corrosion. Slightly broken. SÃ¼d-Deutschland, Kelten Obol. Typ Manching Kleine Korrosionsspuren. Leicht geborsten. JiÅ¾nÃ­ NÄ›mecko, Kelti Obol. Typ Manching DrobnÃ© stopy koroze. MÃ­rnÄ› prasklÃ½. 0,42 g, 8-10 mm, Ag, good VF / VF Starting price: 15 EUR...",xtrash,True,
coinarchives,2277050,https://media.coinarchives.com/03187201a6fd6c9f9c6bbdc15dd3e4d4/img/macho/031/image01045.jpg,"Macho & Chlapovič - Auction 31, Lot 1045",xtrash,True,
coinarchives,2277054,https://media.coinarchives.com/10f11cfebde08e0214df17de257e7778/img/macho/031/image01049.jpg,"Macho & Chlapovič - Auction 31, Lot 1049",xtrash,True,
coinarchives,2277056,https://media.coinarchives.com/2f3afdaf12b1be33e11b0dce021e1ebb/img/macho/031/image01051.jpg,"Macho & Chlapovič - Auction 31, Lot 1051",xtrash,True,
